order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10.499,LILAS,4,1997-04-08T00:00:00.000Z,1997-05-06T00:00:00.000Z,1997-04-16T00:00:00.000Z,2,"102,01999664",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10.5,LAMAI,6,1997-04-09T00:00:00.000Z,1997-05-07T00:00:00.000Z,1997-04-17T00:00:00.000Z,1,"42,68000031",La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10.501,BLAUS,9,1997-04-09T00:00:00.000Z,1997-05-07T00:00:00.000Z,1997-04-16T00:00:00.000Z,3,"8,85000038",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10.502,PERIC,2,1997-04-10T00:00:00.000Z,1997-05-08T00:00:00.000Z,1997-04-29T00:00:00.000Z,1,"69,31999969",Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico
10.503,HUNGO,6,1997-04-11T00:00:00.000Z,1997-05-09T00:00:00.000Z,1997-04-16T00:00:00.000Z,2,"16,73999977",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.504,WHITC,4,1997-04-11T00:00:00.000Z,1997-05-09T00:00:00.000Z,1997-04-18T00:00:00.000Z,3,"59,13000107",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.505,MEREP,3,1997-04-14T00:00:00.000Z,1997-05-12T00:00:00.000Z,1997-04-21T00:00:00.000Z,3,"7,13000011",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.506,KOENE,9,1997-04-15T00:00:00.000Z,1997-05-13T00:00:00.000Z,1997-05-02T00:00:00.000Z,2,"21,19000053",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.507,ANTON,7,1997-04-15T00:00:00.000Z,1997-05-13T00:00:00.000Z,1997-04-22T00:00:00.000Z,1,"47,45000076",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.508,OTTIK,1,1997-04-16T00:00:00.000Z,1997-05-14T00:00:00.000Z,1997-05-13T00:00:00.000Z,2,"4,98999977",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.509,BLAUS,4,1997-04-17T00:00:00.000Z,1997-05-15T00:00:00.000Z,1997-04-29T00:00:00.000Z,1,"0,15000001",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10.51,SAVEA,6,1997-04-18T00:00:00.000Z,1997-05-16T00:00:00.000Z,1997-04-28T00:00:00.000Z,3,"367,63000488",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.511,BONAP,4,1997-04-18T00:00:00.000Z,1997-05-16T00:00:00.000Z,1997-04-21T00:00:00.000Z,3,"350,64001465",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.512,FAMIA,7,1997-04-21T00:00:00.000Z,1997-05-19T00:00:00.000Z,1997-04-24T00:00:00.000Z,2,"3,52999997",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10.513,WANDK,7,1997-04-22T00:00:00.000Z,1997-06-03T00:00:00.000Z,1997-04-28T00:00:00.000Z,1,"105,65000153",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10.514,ERNSH,3,1997-04-22T00:00:00.000Z,1997-05-20T00:00:00.000Z,1997-05-16T00:00:00.000Z,2,"789,95001221",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.515,QUICK,2,1997-04-23T00:00:00.000Z,1997-05-07T00:00:00.000Z,1997-05-23T00:00:00.000Z,1,"204,47000122",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.516,HUNGO,2,1997-04-24T00:00:00.000Z,1997-05-22T00:00:00.000Z,1997-05-01T00:00:00.000Z,3,"62,77999878",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.517,NORTS,3,1997-04-24T00:00:00.000Z,1997-05-22T00:00:00.000Z,1997-04-29T00:00:00.000Z,3,"32,06999969",North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10.518,TORTU,4,1997-04-25T00:00:00.000Z,1997-05-09T00:00:00.000Z,1997-05-05T00:00:00.000Z,2,"218,1499939",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
10.519,CHOPS,6,1997-04-28T00:00:00.000Z,1997-05-26T00:00:00.000Z,1997-05-01T00:00:00.000Z,3,"91,76000214",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10.52,SANTG,7,1997-04-29T00:00:00.000Z,1997-05-27T00:00:00.000Z,1997-05-01T00:00:00.000Z,1,"13,36999989",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10.521,CACTU,8,1997-04-29T00:00:00.000Z,1997-05-27T00:00:00.000Z,1997-05-02T00:00:00.000Z,2,"17,21999931",Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10.522,LEHMS,4,1997-04-30T00:00:00.000Z,1997-05-28T00:00:00.000Z,1997-05-06T00:00:00.000Z,1,"45,33000183",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.523,SEVES,7,1997-05-01T00:00:00.000Z,1997-05-29T00:00:00.000Z,1997-05-30T00:00:00.000Z,2,"77,62999725",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10.524,BERGS,1,1997-05-01T00:00:00.000Z,1997-05-29T00:00:00.000Z,1997-05-07T00:00:00.000Z,2,"244,78999329",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.525,BONAP,1,1997-05-02T00:00:00.000Z,1997-05-30T00:00:00.000Z,1997-05-23T00:00:00.000Z,2,"11,06000042",Bon app',"12, rue des Bouchers",Marseille,,13008,France
10.526,WARTH,4,1997-05-05T00:00:00.000Z,1997-06-02T00:00:00.000Z,1997-05-15T00:00:00.000Z,2,"58,59000015",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.527,QUICK,7,1997-05-05T00:00:00.000Z,1997-06-02T00:00:00.000Z,1997-05-07T00:00:00.000Z,1,"41,90000153",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.528,GREAL,6,1997-05-06T00:00:00.000Z,1997-05-20T00:00:00.000Z,1997-05-09T00:00:00.000Z,2,"3,3499999",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.529,MAISD,5,1997-05-07T00:00:00.000Z,1997-06-04T00:00:00.000Z,1997-05-09T00:00:00.000Z,2,"66,69000244",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10.53,PICCO,3,1997-05-08T00:00:00.000Z,1997-06-05T00:00:00.000Z,1997-05-12T00:00:00.000Z,2,"339,22000122",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10.531,OCEAN,7,1997-05-08T00:00:00.000Z,1997-06-05T00:00:00.000Z,1997-05-19T00:00:00.000Z,1,"8,11999989",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
10.532,EASTC,7,1997-05-09T00:00:00.000Z,1997-06-06T00:00:00.000Z,1997-05-12T00:00:00.000Z,3,"74,45999908",Eastern Connection,35 King George,London,,WX3 6FW,UK
10.533,FOLKO,8,1997-05-12T00:00:00.000Z,1997-06-09T00:00:00.000Z,1997-05-22T00:00:00.000Z,1,"188,03999329",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.534,LEHMS,8,1997-05-12T00:00:00.000Z,1997-06-09T00:00:00.000Z,1997-05-14T00:00:00.000Z,2,"27,94000053",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.535,ANTON,4,1997-05-13T00:00:00.000Z,1997-06-10T00:00:00.000Z,1997-05-21T00:00:00.000Z,1,"15,64000034",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.536,LEHMS,3,1997-05-14T00:00:00.000Z,1997-06-11T00:00:00.000Z,1997-06-06T00:00:00.000Z,2,"58,88000107",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.537,RICSU,1,1997-05-14T00:00:00.000Z,1997-05-28T00:00:00.000Z,1997-05-19T00:00:00.000Z,1,"78,84999847",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10.538,BSBEV,9,1997-05-15T00:00:00.000Z,1997-06-12T00:00:00.000Z,1997-05-16T00:00:00.000Z,3,"4,86999989",B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10.539,BSBEV,6,1997-05-16T00:00:00.000Z,1997-06-13T00:00:00.000Z,1997-05-23T00:00:00.000Z,3,"12,35999966",B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10.54,QUICK,3,1997-05-19T00:00:00.000Z,1997-06-16T00:00:00.000Z,1997-06-13T00:00:00.000Z,3,"1.007,64001465",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.541,HANAR,2,1997-05-19T00:00:00.000Z,1997-06-16T00:00:00.000Z,1997-05-29T00:00:00.000Z,1,"68,65000153",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10.542,KOENE,1,1997-05-20T00:00:00.000Z,1997-06-17T00:00:00.000Z,1997-05-26T00:00:00.000Z,3,"10,94999981",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10.543,LILAS,8,1997-05-21T00:00:00.000Z,1997-06-18T00:00:00.000Z,1997-05-23T00:00:00.000Z,2,"48,16999817",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10.544,LONEP,4,1997-05-21T00:00:00.000Z,1997-06-18T00:00:00.000Z,1997-05-30T00:00:00.000Z,1,"24,90999985",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10.545,LAZYK,8,1997-05-22T00:00:00.000Z,1997-06-19T00:00:00.000Z,1997-06-26T00:00:00.000Z,2,"11,92000008",Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,WA,99362,USA
10.546,VICTE,1,1997-05-23T00:00:00.000Z,1997-06-20T00:00:00.000Z,1997-05-27T00:00:00.000Z,3,"194,72000122",Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10.547,SEVES,3,1997-05-23T00:00:00.000Z,1997-06-20T00:00:00.000Z,1997-06-02T00:00:00.000Z,2,"178,42999268",Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10.548,TOMSP,3,1997-05-26T00:00:00.000Z,1997-06-23T00:00:00.000Z,1997-06-02T00:00:00.000Z,2,"1,42999995",Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10.549,QUICK,5,1997-05-27T00:00:00.000Z,1997-06-10T00:00:00.000Z,1997-05-30T00:00:00.000Z,1,"171,24000549",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.55,GODOS,7,1997-05-28T00:00:00.000Z,1997-06-25T00:00:00.000Z,1997-06-06T00:00:00.000Z,3,"4,32000017",Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
10.551,FURIB,4,1997-05-28T00:00:00.000Z,1997-07-09T00:00:00.000Z,1997-06-06T00:00:00.000Z,3,"72,94999695",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10.552,HILAA,2,1997-05-29T00:00:00.000Z,1997-06-26T00:00:00.000Z,1997-06-05T00:00:00.000Z,1,"83,22000122",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.553,WARTH,2,1997-05-30T00:00:00.000Z,1997-06-27T00:00:00.000Z,1997-06-03T00:00:00.000Z,2,"149,49000549",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.554,OTTIK,4,1997-05-30T00:00:00.000Z,1997-06-27T00:00:00.000Z,1997-06-05T00:00:00.000Z,3,"120,97000122",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.555,SAVEA,6,1997-06-02T00:00:00.000Z,1997-06-30T00:00:00.000Z,1997-06-04T00:00:00.000Z,3,"252,49000549",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.556,SIMOB,2,1997-06-03T00:00:00.000Z,1997-07-15T00:00:00.000Z,1997-06-13T00:00:00.000Z,1,"9,80000019",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10.557,LEHMS,9,1997-06-03T00:00:00.000Z,1997-06-17T00:00:00.000Z,1997-06-06T00:00:00.000Z,2,"96,72000122",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.558,AROUT,1,1997-06-04T00:00:00.000Z,1997-07-02T00:00:00.000Z,1997-06-10T00:00:00.000Z,2,"72,97000122",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10.559,BLONP,6,1997-06-05T00:00:00.000Z,1997-07-03T00:00:00.000Z,1997-06-13T00:00:00.000Z,1,"8,05000019",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.56,FRANK,8,1997-06-06T00:00:00.000Z,1997-07-04T00:00:00.000Z,1997-06-09T00:00:00.000Z,1,"36,65000153",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.561,FOLKO,2,1997-06-06T00:00:00.000Z,1997-07-04T00:00:00.000Z,1997-06-09T00:00:00.000Z,2,"242,21000671",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10.562,REGGC,1,1997-06-09T00:00:00.000Z,1997-07-07T00:00:00.000Z,1997-06-12T00:00:00.000Z,1,"22,95000076",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10.563,RICAR,2,1997-06-10T00:00:00.000Z,1997-07-22T00:00:00.000Z,1997-06-24T00:00:00.000Z,2,"60,43000031",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.564,RATTC,4,1997-06-10T00:00:00.000Z,1997-07-08T00:00:00.000Z,1997-06-16T00:00:00.000Z,3,"13,75",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.565,MEREP,8,1997-06-11T00:00:00.000Z,1997-07-09T00:00:00.000Z,1997-06-18T00:00:00.000Z,2,"7,1500001",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.566,BLONP,9,1997-06-12T00:00:00.000Z,1997-07-10T00:00:00.000Z,1997-06-18T00:00:00.000Z,1,"88,40000153",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.567,HUNGO,1,1997-06-12T00:00:00.000Z,1997-07-10T00:00:00.000Z,1997-06-17T00:00:00.000Z,1,"33,97000122",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10.568,GALED,3,1997-06-13T00:00:00.000Z,1997-07-11T00:00:00.000Z,1997-07-09T00:00:00.000Z,3,"6,53999996",Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
10.569,RATTC,5,1997-06-16T00:00:00.000Z,1997-07-14T00:00:00.000Z,1997-07-11T00:00:00.000Z,1,"58,97999954",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.57,MEREP,3,1997-06-17T00:00:00.000Z,1997-07-15T00:00:00.000Z,1997-06-19T00:00:00.000Z,3,"188,99000549",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.571,ERNSH,8,1997-06-17T00:00:00.000Z,1997-07-29T00:00:00.000Z,1997-07-04T00:00:00.000Z,3,"26,05999947",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.572,BERGS,3,1997-06-18T00:00:00.000Z,1997-07-16T00:00:00.000Z,1997-06-25T00:00:00.000Z,2,"116,43000031",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10.573,ANTON,7,1997-06-19T00:00:00.000Z,1997-07-17T00:00:00.000Z,1997-06-20T00:00:00.000Z,3,"84,83999634",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,5023,Mexico
10.574,TRAIH,4,1997-06-19T00:00:00.000Z,1997-07-17T00:00:00.000Z,1997-06-30T00:00:00.000Z,2,"37,59999847",Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10.575,MORGK,5,1997-06-20T00:00:00.000Z,1997-07-04T00:00:00.000Z,1997-06-30T00:00:00.000Z,1,"127,33999634",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10.576,TORTU,3,1997-06-23T00:00:00.000Z,1997-07-07T00:00:00.000Z,1997-06-30T00:00:00.000Z,3,"18,55999947",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico
10.577,TRAIH,9,1997-06-23T00:00:00.000Z,1997-08-04T00:00:00.000Z,1997-06-30T00:00:00.000Z,2,"25,40999985",Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10.578,BSBEV,4,1997-06-24T00:00:00.000Z,1997-07-22T00:00:00.000Z,1997-07-25T00:00:00.000Z,3,"29,60000038",B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10.579,LETSS,1,1997-06-25T00:00:00.000Z,1997-07-23T00:00:00.000Z,1997-07-04T00:00:00.000Z,2,"13,72999954",Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10.58,OTTIK,4,1997-06-26T00:00:00.000Z,1997-07-24T00:00:00.000Z,1997-07-01T00:00:00.000Z,3,"75,88999939",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10.581,FAMIA,3,1997-06-26T00:00:00.000Z,1997-07-24T00:00:00.000Z,1997-07-02T00:00:00.000Z,1,"3,00999999",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10.582,BLAUS,3,1997-06-27T00:00:00.000Z,1997-07-25T00:00:00.000Z,1997-07-14T00:00:00.000Z,2,"27,70999908",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10.583,WARTH,2,1997-06-30T00:00:00.000Z,1997-07-28T00:00:00.000Z,1997-07-04T00:00:00.000Z,2,"7,28000021",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10.584,BLONP,4,1997-06-30T00:00:00.000Z,1997-07-28T00:00:00.000Z,1997-07-04T00:00:00.000Z,1,"59,13999939",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10.585,WELLI,7,1997-07-01T00:00:00.000Z,1997-07-29T00:00:00.000Z,1997-07-10T00:00:00.000Z,1,"13,40999985",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10.586,REGGC,9,1997-07-02T00:00:00.000Z,1997-07-30T00:00:00.000Z,1997-07-09T00:00:00.000Z,1,"0,47999999",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10.587,QUEDE,1,1997-07-02T00:00:00.000Z,1997-07-30T00:00:00.000Z,1997-07-09T00:00:00.000Z,1,"62,52000046",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10.588,QUICK,2,1997-07-03T00:00:00.000Z,1997-07-31T00:00:00.000Z,1997-07-10T00:00:00.000Z,3,"194,66999817",QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany
10.589,GREAL,8,1997-07-04T00:00:00.000Z,1997-08-01T00:00:00.000Z,1997-07-14T00:00:00.000Z,2,"4,42000008",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.59,MEREP,4,1997-07-07T00:00:00.000Z,1997-08-04T00:00:00.000Z,1997-07-14T00:00:00.000Z,3,"44,77000046",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.591,VAFFE,1,1997-07-07T00:00:00.000Z,1997-07-21T00:00:00.000Z,1997-07-16T00:00:00.000Z,1,"55,91999817",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10.592,LEHMS,3,1997-07-08T00:00:00.000Z,1997-08-05T00:00:00.000Z,1997-07-16T00:00:00.000Z,1,"32,09999847",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.593,LEHMS,7,1997-07-09T00:00:00.000Z,1997-08-06T00:00:00.000Z,1997-08-13T00:00:00.000Z,2,"174,19999695",Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10.594,OLDWO,3,1997-07-09T00:00:00.000Z,1997-08-06T00:00:00.000Z,1997-07-16T00:00:00.000Z,2,"5,23999977",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10.595,ERNSH,2,1997-07-10T00:00:00.000Z,1997-08-07T00:00:00.000Z,1997-07-14T00:00:00.000Z,1,"96,77999878",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10.596,WHITC,8,1997-07-11T00:00:00.000Z,1997-08-08T00:00:00.000Z,1997-08-12T00:00:00.000Z,1,"16,34000015",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10.597,PICCO,7,1997-07-11T00:00:00.000Z,1997-08-08T00:00:00.000Z,1997-07-18T00:00:00.000Z,3,"35,11999893",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10.598,RATTC,1,1997-07-14T00:00:00.000Z,1997-08-11T00:00:00.000Z,1997-07-18T00:00:00.000Z,3,"44,41999817",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10.599,BSBEV,6,1997-07-15T00:00:00.000Z,1997-08-26T00:00:00.000Z,1997-07-21T00:00:00.000Z,3,"29,97999954",B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
10.6,HUNGC,4,1997-07-16T00:00:00.000Z,1997-08-13T00:00:00.000Z,1997-07-21T00:00:00.000Z,1,"45,13000107",Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10.601,HILAA,7,1997-07-16T00:00:00.000Z,1997-08-27T00:00:00.000Z,1997-07-22T00:00:00.000Z,1,"58,29999924",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.602,VAFFE,8,1997-07-17T00:00:00.000Z,1997-08-14T00:00:00.000Z,1997-07-22T00:00:00.000Z,2,"2,92000008",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10.603,SAVEA,8,1997-07-18T00:00:00.000Z,1997-08-15T00:00:00.000Z,1997-08-08T00:00:00.000Z,2,"48,77000046",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.604,FURIB,1,1997-07-18T00:00:00.000Z,1997-08-15T00:00:00.000Z,1997-07-29T00:00:00.000Z,1,"7,46000004",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10.605,MEREP,1,1997-07-21T00:00:00.000Z,1997-08-18T00:00:00.000Z,1997-07-29T00:00:00.000Z,2,"379,13000488",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.606,TRADH,4,1997-07-22T00:00:00.000Z,1997-08-19T00:00:00.000Z,1997-07-31T00:00:00.000Z,3,"79,40000153",Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10.607,SAVEA,5,1997-07-22T00:00:00.000Z,1997-08-19T00:00:00.000Z,1997-07-25T00:00:00.000Z,1,"200,24000549",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.608,TOMSP,4,1997-07-23T00:00:00.000Z,1997-08-20T00:00:00.000Z,1997-08-01T00:00:00.000Z,2,"27,79000092",Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
10.609,DUMON,7,1997-07-24T00:00:00.000Z,1997-08-21T00:00:00.000Z,1997-07-30T00:00:00.000Z,2,"1,85000002",Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10.61,LAMAI,8,1997-07-25T00:00:00.000Z,1997-08-22T00:00:00.000Z,1997-08-06T00:00:00.000Z,1,"26,78000069",La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10.611,WOLZA,6,1997-07-25T00:00:00.000Z,1997-08-22T00:00:00.000Z,1997-08-01T00:00:00.000Z,2,"80,65000153",Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
10.612,SAVEA,1,1997-07-28T00:00:00.000Z,1997-08-25T00:00:00.000Z,1997-08-01T00:00:00.000Z,2,"544,08001709",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10.613,HILAA,4,1997-07-29T00:00:00.000Z,1997-08-26T00:00:00.000Z,1997-08-01T00:00:00.000Z,2,"8,10999966",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10.614,BLAUS,8,1997-07-29T00:00:00.000Z,1997-08-26T00:00:00.000Z,1997-08-01T00:00:00.000Z,3,"1,92999995",Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
10.615,WILMK,2,1997-07-30T00:00:00.000Z,1997-08-27T00:00:00.000Z,1997-08-06T00:00:00.000Z,3,"0,75",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10.616,GREAL,1,1997-07-31T00:00:00.000Z,1997-08-28T00:00:00.000Z,1997-08-05T00:00:00.000Z,2,"116,52999878",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.617,GREAL,4,1997-07-31T00:00:00.000Z,1997-08-28T00:00:00.000Z,1997-08-04T00:00:00.000Z,2,"18,53000069",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10.618,MEREP,1,1997-08-01T00:00:00.000Z,1997-09-12T00:00:00.000Z,1997-08-08T00:00:00.000Z,1,"154,67999268",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.619,MEREP,3,1997-08-04T00:00:00.000Z,1997-09-01T00:00:00.000Z,1997-08-07T00:00:00.000Z,3,"91,05000305",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10.62,LAUGB,2,1997-08-05T00:00:00.000Z,1997-09-02T00:00:00.000Z,1997-08-14T00:00:00.000Z,3,"0,94",Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10.621,ISLAT,4,1997-08-05T00:00:00.000Z,1997-09-02T00:00:00.000Z,1997-08-11T00:00:00.000Z,2,"23,72999954",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10.622,RICAR,4,1997-08-06T00:00:00.000Z,1997-09-03T00:00:00.000Z,1997-08-11T00:00:00.000Z,3,"50,97000122",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10.623,FRANK,8,1997-08-07T00:00:00.000Z,1997-09-04T00:00:00.000Z,1997-08-12T00:00:00.000Z,2,"97,18000031",Frankenversand,Berliner Platz 43,München,,80805,Germany
10.624,THECR,4,1997-08-07T00:00:00.000Z,1997-09-04T00:00:00.000Z,1997-08-19T00:00:00.000Z,2,"94,80000305",The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10.625,ANATR,3,1997-08-08T00:00:00.000Z,1997-09-05T00:00:00.000Z,1997-08-14T00:00:00.000Z,1,"43,90000153",Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,5021,Mexico
